,time,summary,title,trend
269,2019-12-04,"['...Steven', 'Cohen,', 'valuing', 'the', 'team', 'at', '$2.6bn,', 'said', 'people', 'familiar', 'with', 'the', 'matter.', 'Sterling', 'Partners,', 'the', 'investment...']","['Steven', 'Cohen', 'in', 'talks', 'to', 'buy', 'up', 'to', '80%', 'of', 'New', 'York', 'Mets']",UP
270,2019-12-04,"['Glencore', 'has', 'signed', 'a', 'six-year', 'deal', 'to', 'supply', 'up', 'to', '30,000', 'tonnes', 'of', 'cobalt', 'to', 'SK', 'Innovation,', 'the', 'Korean', 'manufacturer...']","['Glencore', 'in', 'new', 'cobalt', 'supply', 'deal', 'with', 'South', 'Korean', 'battery', 'maker']",UP
271,2019-12-04,"['...vehicle', 'to', 'acquire', 'gold', 'mines.', 'Investors', 'in', 'gold', 'mining', 'want', 'bigger,', 'more', 'diversified', 'companies', 'and', 'consolidation', 'of...']","['Centamin', 'warns', 'Endeavour', 'bid', 'fraught', 'with', 'risks']",UP
272,2019-12-04,"['The', 'British', 'Film', 'Institute’s', 'new', 'commercial', 'fund', 'has', 'made', 'its', 'first', 'investment,', 'injecting', 'almost', '£1m', 'into', 'a', 'production...']","['BFI’s', 'new', 'UK', 'film', 'fund', 'makes', 'first', 'investment']",UP
273,2019-12-04,"['...and', 'petrol,', 'precisely', 'the', 'measures', 'that', 'brought', 'desperate', 'Sudanese', 'on', 'to', 'the', 'streets', 'in', 'their', 'millions', 'and', 'swept', 'Mr...']","['Sudan’s', 'fledgling', 'government', 'needs', 'the', 'west’s', 'backing']",UP
274,2019-12-04,"['...worked', 'on', 'prominent', 'cases', 'including', 'the', 'Siemens', 'corruption', 'scandal', 'and', 'Volkswagen’s', 'diesel', 'emissions', 'manipulations...']","['Freshfields', 'hires', 'new', 'legal', 'adviser', 'for', 'German', 'tax', 'scandal']",UP
275,2019-12-03,"['...presidential', 'candidate.', '“It', 'is', 'one', 'of', 'only', 'two', 'countries', 'which', 'does', 'not', 'levy', 'any', 'tax', 'on', 'dividends', '.', '.', '.', 'you', 'pay...']","['Brazil', 'reforms:', 'has', 'Jair', 'Bolsonaro', 'missed', 'his', 'moment?']",DOWN
276,2019-12-03,"['...is', 'already', 'in', 'the', 'vanguard', 'of', 'technologies', 'such', 'as', 'facial', 'recognition,', 'vehicle', 'batteries', 'and', 'solar', 'power.', 'While', 'the', 'west...']","['Buying', 'versus', 'shopping:', 'how', 'retail', 'will', 'be', 'transformed', 'by', '2050']",DOWN
277,2019-12-03,"['...,', 'it', 'is', 'easy', 'to', 'think', 'the', 'future', 'has', 'already', 'arrived.', 'The', 'driver', 'parks', 'his', 'vehicle', 'by', 'the', 'container', 'stack,', 'leaves', 'the', 'cab...']","['Tech', 'and', 'changing', 'labour', 'costs', 'on', 'course', 'to', 'transform', 'shipping']",DOWN
278,2019-12-03,"['Indonesia', 'is', 'looking', 'to', 'establish', 'a', 'sovereign', 'wealth', 'fund', 'modelled', 'on', 'Singapore’s', 'state', 'investment', 'vehicle,', 'Temasek...']","['Indonesia', 'looks', 'to', 'set', 'up', 'sovereign', 'wealth', 'fund']",DOWN
279,2019-12-03,"['...consumed', 'by', 'the', '(often', 'diesel-powered)', 'lighting', 'and', 'sound', 'rigs,', 'particularly', 'at', 'outdoor', 'shows', 'and', 'festivals,', 'where', 'the...']","['Can', 'live', 'music', 'clean', 'up', 'its', 'act?']",DOWN
280,2019-12-02,"['...that', 'the', 'purchase', 'of', 'the', 'Post', 'Building', 'by', 'Pontegadea,', 'the', '83-year-old’s', 'real', 'estate', 'vehicle,', 'was', 'due', 'to', 'be', 'announced...']","['Zara', 'founder', 'Amancio', 'Ortega', 'to', 'pay', '£600m', 'for', 'London’s', 'Post', 'Building']",UP
281,2019-12-02,"['...performance', 'data', 'for', 'Silver', 'Lake’s', '2017', 'fund', 'is', 'not', 'yet', 'available,', 'a', 'previous', 'vehicle', 'raised', 'in', '2013', 'has', 'delivered...']","['Manchester', 'City', 'investor', 'Silver', 'Lake', 'shakes', 'up', 'top', 'leadership']",UP
282,2019-12-02,"['...,', 'video', 'monitoring,', 'city', 'and', 'vehicle', 'surveillance.', 'According', 'to', 'academics,', 'the', 'Chinese', 'government', 'views', 'standards', 'as...']","['China’s', 'candid', 'camera', 'lead']",UP
283,2019-12-02,"['...London', 'that', 'installing', 'the', 'device', '“cheated', 'the', 'test', 'and', 'deprives', 'it', 'of', 'its', 'purpose', '—', 'how', 'badly', 'or', 'well', 'the...']","['British', 'motorists', 'accuse', 'VW', 'of', '‘obvious', 'cheat’', 'on', 'emissions']",UP
284,2019-12-02,"['...delays', 'to', 'key', 'vehicle', 'launches.', 'On', 'Monday,', 'the', '53-year-old', 'Mr', 'Uchida', 'refrained', 'from', 'providing', 'details', 'of', 'how', 'he', 'would...']","['Nissan', 'chief', 'halts', 'talks', 'on', 'structure', 'of', 'Renault', 'alliance']",UP
285,2019-12-02,"['...research', 'and', 'development', 'to', 'build', 'its', 'facility.', 'European', 'carmakers', 'were', 'slow', 'to', 'respond', 'to', 'the', 'electric', 'vehicle...']","['Europe', 'First:', 'how', 'Brussels', 'is', 'retooling', 'industrial', 'policy']",UP
286,2019-12-02,"['...Petroleum', 'and', 'information', 'technology', 'groups', 'Infosys', 'and', 'Tata', 'Consultancy', 'Services.', 'The', 'proportion', 'of', 'companies', 'falling...']","['Rating', 'agencies', 'downbeat', 'on', 'corporate', 'India', 'as', 'defaults', 'rise']",UP
287,2019-12-02,"['...projects,', 'using', 'cleaner', 'forms', 'of', 'energy', 'to', 'power', 'refineries,', 'adding', 'more', 'biofuels', 'into', 'diesel', 'and', 'petrol,', 'cutting...']","['Repsol', 'sets', 'net-zero', 'CO2', 'emissions', 'target', 'for', '2050']",UP
288,2019-12-02,"['...projects,', 'using', 'cleaner', 'forms', 'of', 'energy', 'to', 'power', 'refineries,', 'adding', 'more', 'biofuels', 'into', 'diesel', 'and', 'petrol,', 'cutting...']","['Repsol', 'sets', 'net-zero', 'CO2', 'emissions', 'target', 'for', '2050']",UP
289,2019-12-02,"['...software', 'on', 'its', 'cars', 'that', 'deceived', 'diesel', 'emissions', 'tests.', 'But', 'in', 'the', 'years', 'since,', 'claimants', 'in', 'other', 'jurisdictions', 'have...']","['British', 'motorists', 'accuse', 'VW', 'of', '‘obvious', 'cheat’', 'on', 'emissions']",UP
290,2019-11-29,"['...Mexican', 'peso,', 'a', 'more', 'liquid', 'proxy', 'vehicle', 'for', 'EM', 'risk.', 'The', 'Polish', 'zloty', 'is', 'another', 'liquid', 'EM', 'currency', 'that', 'in...']","['Risk', 'sentiment', 'ignores', 'flesh', 'wounds']",UP
291,2019-11-29,"['...laundering', 'and', 'the', 'investment', 'vehicle', 'of', 'the', 'Wallenbergs', 'gave', 'the', 'bank', 'their', 'backing....']","['Norway', 'probes', 'DNB', 'bank', 'over', 'Icelandic', 'fisheries', 'scandal']",UP
292,2019-11-29,"['...partnership', 'with', 'domestic', 'manufacturer', 'Great', 'Wall', 'Motor', 'despite', 'a', 'slowdown', 'in', 'the', 'world’s', 'largest', 'electric', 'vehicle', 'market...']","['BMW', 'and', 'Great', 'Wall', 'begin', 'work', 'on', 'electric', 'vehicle', 'factory', 'in', 'China']",UP
293,2019-11-29,"['....', 'Soumitra', 'Ghosh,', 'assistant', 'professor', 'of', 'health', 'policy', 'at', 'Tata', 'Institute', 'of', 'Social', 'Sciences', 'in', 'Mumbai,', 'says:...']","['India’s', 'health', 'ambitions', 'curbed', 'by', 'shortage', 'of', 'doctors']",UP
294,2019-11-29,"['...in', '2015', 'and', 'fuel', 'economy', 'improvements', 'for', 'cars', 'that', 'limited', 'petrol', 'demand', 'even', 'as', 'highway', 'travel', 'rebounded', 'from', 'a...']","['US', 'is', 'net', 'exporter', 'of', 'oil', 'for', 'first', 'time', 'in', 'decades']",UP
295,2019-11-29,"['...have', 'capacity', 'to', 'manufacture', '160,000', 'petrol', 'and', 'electric', 'vehicles', 'annually,', 'a', 'portion', 'of', 'which', 'will', 'be', 'exported.', 'BMW...']","['BMW', 'and', 'Great', 'Wall', 'begin', 'work', 'on', 'electric', 'vehicle', 'factory', 'in', 'China']",UP
296,2019-11-29,"['...form', 'of', 'petrol', 'and', 'diesel.', 'This', 'week', 'Valero,', 'a', 'US', 'refining', 'company,', 'announced', 'a', 'deal', 'to', 'expand', 'its', 'fuel', 'tank', 'capacity', 'in...']","['US', 'is', 'net', 'exporter', 'of', 'oil', 'for', 'first', 'time', 'in', 'decades']",UP
297,2019-11-28,"['...announced', 'that', 'Tesla', 'was', 'coming', 'to', 'town.', 'The', 'electric', 'vehicle', 'company', 'would', 'be', 'setting', 'up', 'a', 'plant', 'on', 'the', 'fringes', 'of', 'the...']","['Is', 'Elon', 'Musk', 'making', 'a', 'reality', 'of', 'Berlin’s', 'Silicon', 'dreams?']",UP
298,2019-11-28,"['...world', 'they', 'are', 'made.”Labour', 'is', 'also', 'targeting', 'trusts,', 'which', 'it', 'described', 'as', '“a', 'key', 'vehicle', 'for', 'tax', 'avoidance', 'and...']","['The', 'general', 'election', 'and', 'your', 'finances']",UP
299,2019-11-28,"['...commercial', 'vehicle', 'charging', 'points', 'across', 'Europe.', 'Major', 'manufacturers,', 'including', 'VW', 'spin-off', 'Traton,', 'have', 'been', 'reluctant...']","['Companies', 'say', 'Brussels', 'must', 'help', 'boost', 'green', 'truck', 'production']",UP
300,2019-11-28,"['...include', '£1bn', 'for', 'new', 'electric', 'vehicle', 'charging', 'stations,', '£800m', 'for', 'carbon', 'capture', 'and', 'storage,', 'and', 'support', 'for', 'new', 'nuclear...']","['Which', 'party', 'is', 'best', 'for', 'the', 'environment', 'in', 'the', 'UK', 'election?']",UP
301,2019-11-28,"['...decision', 'to', 'make', 'the', 'X-Trail', 'sport', 'utility', 'vehicle', 'at', 'its', 'Sunderland', 'plant,', 'moving', 'production', 'back', 'to', 'Japan.', 'The', 'company’s...']","['Car', 'industry', 'fears', 'for', 'future', 'after', 'latest', 'output', 'fall']",UP
302,2019-11-28,"['...Conservatives', 'have', 'promised', 'to', 'look', 'at', 'bringing', 'forward', 'a', 'ban,', 'announced', 'in', '2017,', 'on', 'the', 'sale', 'of', 'new', 'petrol', 'and...']","['Which', 'party', 'is', 'best', 'for', 'the', 'environment', 'in', 'the', 'UK', 'election?']",UP
303,2019-11-28,"['...be', 'even', 'higher', 'than', 'that', 'of', 'diesel', 'trucks,”', 'said', 'Martin', 'Daum,', 'the', 'chief', 'executive', 'of', 'the', 'world’s', 'largest', 'heavy-duty...']","['Companies', 'say', 'Brussels', 'must', 'help', 'boost', 'green', 'truck', 'production']",UP
304,2019-11-28,"['...Conservatives', 'have', 'promised', 'to', 'look', 'at', 'bringing', 'forward', 'a', 'ban,', 'announced', 'in', '2017,', 'on', 'the', 'sale', 'of', 'new', 'petrol', 'and...']","['Which', 'party', 'is', 'best', 'for', 'the', 'environment', 'in', 'the', 'UK', 'election?']",UP
305,2019-11-27,"['...market', 'history', 'prove', 'that', 'there', 'is', 'no', 'such', 'divergence', 'and', 'that', 'ETFs,', 'more', 'than', 'any', 'other', 'investment', 'vehicle,', 'have', 'made', 'it...']","['Bond', 'ETFs', 'are', 'no', 'menace', 'to', 'the', 'financial', 'system']",UP
306,2019-11-27,"['...then', 'said', 'the', 'US', 'would', 'no', 'longer', 'join', 'TPP,', 'Barack', 'Obama’s', 'vehicle', 'to', 'update', 'the', 'terms', 'of', 'trade', 'in', 'North', 'America.', 'But...']","['US', 'edges', 'closer', 'to', 'finalising', 'trade', 'deal', 'with', 'Mexico', 'and', 'Canada']",UP
307,2019-11-27,"['Tata', 'Steel', 'has', 'confirmed', 'that', 'it', 'will', 'cut', '1,000', 'UK', 'jobs', 'as', 'the', 'company', 'forges', 'ahead', 'with', 'transforming', 'its', 'European...']","['Tata', 'Steel', 'confirms', '1,000', 'jobs', 'will', 'go', 'in', 'UK']",UP
308,2019-11-26,"['...Aintabi,', 'who', 'owns', 'nearly', '2', 'per', 'cent', 'of', 'Mr', 'Barrack’s', 'company', 'via', 'his', 'investment', 'vehicle', 'Blackwells', 'Capital,', 'has...']","['Trump', 'ally', 'Tom', 'Barrack', 'faces', 'activist', 'pressure', 'at', 'Colony', 'Capital']",DOWN
309,2019-11-26,"['...expenses,', 'as', 'it', 'readies', 'two', 'German', 'factories', 'for', 'electric', 'vehicle', 'production.', 'It', 'employs', 'around', '62,000', 'workers', 'in', 'Germany...']","['Audi', 'to', 'cut', 'nearly', '10,000', 'jobs', 'in', 'drive', 'to', 'slash', 'costs']",DOWN
310,2019-11-26,"['We', 'admire', 'German', 'economist', 'Hans-Werner', 'Sinn', 'for', 'taking', 'it', 'upon', 'himself', 'to', 'warn', 'us', 'that', 'driving', 'an', 'electric', 'vehicle', 'is', 'a...']","['Are', 'electric', 'vehicles', 'more', 'damaging', 'than', 'diesel?']",DOWN
311,2019-11-26,"['...a', 'useful', 'vehicle', 'for', 'family', 'wealth', 'for', 'at', 'least', 'another', '125', 'years.', 'It', 'can', 'also', 'prevent', 'an', 'untimely', 'tax', 'charge', 'from...']","['Can', 'we', 'vary', 'the', 'terms', 'of', 'our', 'family', 'trust?']",DOWN
312,2019-11-26,"['...natural', 'gas', 'stocks', 'such', 'as', 'Energy', 'Transfer,', 'a', 'Dallas-based', 'pipeline', 'operator,', 'and', 'MPLX,', 'a', 'vehicle', 'formed', 'by', 'Marathon...']","['Bill', 'Gross', 'predicts', 'sluggish', 'year', 'ahead', 'as', 'stimulus', 'loses', '‘oomph’']",DOWN
313,2019-11-26,"['...recessionary', 'fears', 'fade', 'and', 'borrowing', 'rates', 'remain', 'at', 'historically', 'low', 'levels.', 'Couche-Tard', 'has', 'built', 'a', 'petrol', 'and...']","['Canada’s', 'Couche-Tard', 'seeks', 'to', 'buy', 'Caltex', 'Australia', 'for', '$5.8bn']",DOWN
314,2019-11-26,"['...overstating', 'the', 'case', 'to', 'argue', '“EVs', 'produce', 'more', 'CO2', 'than', 'diesel”.', 'Take', 'the', 'article’s', 'following', 'claim:', 'Data', 'published', 'by', 'VW...']","['Are', 'electric', 'vehicles', 'more', 'damaging', 'than', 'diesel?']",DOWN
315,2019-11-25,"['...-scooter', 'and', 'vehicle-sharing', 'firms.', 'How', 'did', 'you', 'get', 'started?', 'While', 'working', 'at', 'Deliveroo,', 'we', 'realised', 'that', 'huge', 'upfront...']","['A', 'fintech', 'false', 'dawn', 'for', 'London’s', 'stock', 'exchange']",UP
316,2019-11-25,"['...all-time', 'high.', 'The', 'latest', 'allegations', 'have', 'exacerbated', 'concerns', 'that', 'Infosys', 'will', 'lose', 'ground', 'to', 'competitors', 'like', 'Tata...']","['Whistleblowers', 'put', 'India’s', 'Infosys', 'business', 'model', 'on', 'the', 'spot']",UP
317,2019-11-25,"['Hundreds', 'of', 'thousands', 'of', 'German', 'drivers', 'who', 'were', 'sold', 'Volkswagen', 'cars', 'fitted', 'with', 'software', 'to', 'cheat', 'diesel', 'emissions...']","['Paperwork', 'threatens', 'compensation', 'of', 'VW', '‘Dieselgate’', 'customers']",UP
318,2019-11-25,"['...dioxide,', 'which', 'is', 'emitted', 'from', 'diesel', 'vehicles,', 'were', 'illegally', 'high.', 'In', 'London,', 'more', 'than', '9,000', 'premature', 'deaths', 'each...']","['Living', 'near', 'main', 'road', '‘could', 'raise', 'lung', 'cancer', 'risk', 'by', '10', 'per', 'cent’']",UP
319,2019-11-19,"['Tata', 'Steel', 'is', 'planning', 'to', 'cut', '3,000', 'jobs', 'across', 'its', 'European', 'operations', 'as', 'the', 'company', 'wrestles', 'with', '“unprecedented...']","['Tata', 'Steel', 'plans', 'to', 'cut', '3,000', 'jobs', 'in', 'Europe']",UP
320,2019-11-19,"['...in', 'the', 'Middle', 'East,', 'Iran', 'has', 'long', 'subsidised', 'the', 'cost', 'of', 'petrol', 'at', 'the', 'pump', 'as', 'part', 'of', 'the', 'rulers’', 'social', 'contract', 'with...']","['FirstFT:', 'Today’s', 'top', 'stories']",UP
321,2019-11-19,"['...imports', 'and', 'domestic', 'extraction', 'would', 'be', 'applied.', 'The', 'party', 'estimates', 'the', 'tax', 'would', 'raise', '£77bn', 'every', 'year....']","['Greens', 'pledge', 'net', 'zero', 'carbon', 'emissions', 'by', '2030']",UP
322,2019-11-19,"['Iran,', 'reeling', 'from', 'the', 'economic', 'impact', 'of', 'US', 'sanctions,', 'has', 'taken', 'the', 'long-awaited', 'decision', 'to', 'increase', 'petrol', 'prices...']","['Iran’s', 'fuel', 'price', 'crisis', 'shows', 'economy', 'strangled', 'under', 'US', 'sanctions']",UP
323,2019-11-19,"['Iran', 'is', 'ablaze', 'with', 'public', 'anger.', 'Banks', 'have', 'been', 'looted,', 'petrol', 'stations', 'torched', 'and', 'highways', 'barricaded', 'as', 'thousands...']","['Iran’s', 'deepening', 'malaise', 'laid', 'bare', 'by', 'protests']",UP
324,2019-11-19,"['...fire', 'petrol', 'bombs', 'and', 'bricks', 'at', 'police', 'are', 'now', 'common.', 'Responsibility', 'for', 'the', 'escalation', 'lies', 'mainly', 'with', 'the', 'government...']","['Hong', 'Kong:', '‘You', 'either', 'have', 'the', 'rule', 'of', 'law', 'or', 'you', 'don’t’']",UP
325,2019-11-19,"['...imports', 'and', 'domestic', 'extraction', 'would', 'be', 'applied.', 'The', 'party', 'estimates', 'the', 'tax', 'would', 'raise', '£77bn', 'every', 'year.', 'Petrol', 'and...']","['Greens', 'pledge', 'net', 'zero', 'carbon', 'emissions', 'by', '2030']",UP
326,2019-11-18,"['Tata', 'Steel’s', 'European', 'arm', 'is', 'aiming', 'to', 'boost', 'profits', 'through', 'a', 'restructuring', 'that', 'is', 'set', 'to', 'involve', 'job', 'cuts', 'at', 'its...']","['Tata', 'Steel', 'set', 'to', 'announce', 'deep', 'restructuring', 'to', 'boost', 'profits']",UP
327,2019-11-18,"['...university', 'on', 'Monday', 'but', 'were', 'beaten', 'back', 'by', 'volleys', 'of', 'petrol', 'bombs', 'that', 'set', 'the', 'main', 'entrance', 'to', 'Hong', 'Kong...']","['Fierce', 'clashes', 'in', 'Hong', 'Kong', 'as', 'police', 'lay', 'siege', 'to', 'university']",UP
328,2019-11-18,"['...Monday', 'said', 'it', 'would', 'provide', 'monthly', 'cash', 'payments', 'to', 'more', 'than', '70', 'per', 'cent', 'of', 'Iranians', 'to', 'compensate', 'for', 'the', 'higher...']","['Iran', 'offers', 'people', 'cash', 'handouts', 'to', 'quell', 'fuel', 'protests']",UP
329,2019-11-18,"['...early', 'hours', 'of', 'Monday', 'morning', 'but', 'were', 'beaten', 'back', 'by', 'volleys', 'of', 'petrol', 'bombs', 'that', 'set', 'the', 'main', 'entrance', 'to', 'Hong', 'Kong...']","['FirstFT:', 'Today’s', 'top', 'stories']",UP
330,2019-11-18,"['...negotiations', 'between', 'the', 'US', 'and', 'China.', 'The', 'stand-off', 'followed', 'a', 'day', 'of', 'intense', 'clashes', 'that', 'saw', 'protesters', 'hurl', 'petrol...']","['Police', 'storm', 'Hong', 'Kong', 'university', 'after', 'day', 'of', 'violence']",UP
331,2019-11-15,"['...”', 'and', '“Tata”,', 'having', 'arrived', 'in', 'Hamilton,', 'Ontario,', 'are', 'less', 'interested', 'in', 'becoming', '“Mom”', 'and', '“Dad”', 'than', 'in', 'working', 'out...']","['My', 'Parents', 'by', 'Aleksandar', 'Hemon', '—', 'second', 'life', 'in', 'literature']",DOWN
332,2019-11-15,"['...the', 'annual', 'rate', 'falling', 'to', 'its', 'slowest', 'since', 'May,', 'as', 'well', 'as', 'a', 'rebound', 'in', 'often-volatile', 'auto', 'and', 'petrol', 'sales', 'as...']","['US', 'retail', 'sales', 'bounce', 'back', 'in', 'October', 'but', 'sluggish', 'signs', 'emerge']",DOWN
333,2019-11-15,"['...shake', 'the', 'German', 'industry', 'out', 'of', 'its', 'complacency.', '“They’ve', 'been', 'sitting', 'in', 'their', 'own', 'diesel', 'la-la-land', 'for', 'far', 'too', 'long...']","['Tesla’s', 'Berlin', 'plant', 'sets', 'up', '‘duel’', 'with', 'German', 'carmakers']",DOWN
334,2019-11-15,"['...position', 'in', 'the', 'transition', 'to', 'emissions-free', 'transport', 'and', 'bolstering', 'its', 'attempt', 'to', 'put', 'the', 'diesel', 'scandal', 'firmly', 'in...']","['Volkswagen', 'increases', 'investment', 'in', 'electric', 'vehicles']",DOWN
335,2019-11-13,"['...company’s', 'vast', 'Scunthorpe', 'plant', 'in', 'northern', 'England', 'could', 'not', 'be', 'made', 'to', 'work', 'by', 'Tata', 'Steel,', 'which', 'bought', 'it', 'as', 'part', 'of...']","['The', 'UK', 'needs', 'to', 'decide', 'if', 'British', 'Steel', 'is', 'strategic']",UP
336,2019-11-13,"['...tracking', 'petrol,', 'while', 'electricity', 'and', 'piped', 'gas', 'sub-indices', 'showed', 'increases', 'of', '1.8', 'per', 'cent', 'and', '1.6', 'per', 'cent,...']","['US', 'inflation', 'ticks', 'higher', 'in', 'October']",UP
337,2019-11-13,"['...increases', 'on', 'petrol,', 'while', 'populist', 'parties', 'in', 'Finland,', 'Spain,', 'Austria', 'and', 'Germany', 'have', 'all', 'railed', 'against', 'the', 'costs', 'of...']","['Ikea', 'says', 'it’s', 'easier', 'being', 'green', 'if', 'you', 'are', 'private']",UP
338,2019-11-13,"['...boosting', 'ownership', 'of', 'clean', 'energy', 'cars', 'a', 'key', 'part', 'of', 'its', 'efforts', 'to', 'eventually', 'ban', 'petrol', 'and', 'diesel', 'vehicles.', 'But', 'the...']","['Alibaba-backed', 'Chinese', 'electric', 'vehicle', 'start-up', 'Xpeng', 'raises', '$400m']",UP
339,2019-11-13,"['...boosting', 'ownership', 'of', 'clean', 'energy', 'cars', 'a', 'key', 'part', 'of', 'its', 'efforts', 'to', 'eventually', 'ban', 'petrol', 'and', 'diesel', 'vehicles.', 'But', 'the...']","['Alibaba-backed', 'Chinese', 'electric', 'vehicle', 'start-up', 'Xpeng', 'raises', '$400m']",UP
340,2019-11-11,"['...polluting', 'sectors.', 'This', 'all', 'gives', 'Jingye', 'good', 'reason', 'to', 'expand', 'overseas.When', 'Tata,', 'the', 'big', 'Indian', 'conglomerate,...']","['British', 'Steel/Jingye:', 'mortal', 'coil']",UP
341,2019-11-11,"['....', 'The', 'Corus', 'and', 'Tata', 'years', '1999', 'British', 'Steel', 'and', 'Koninklijke', 'Hoogovens', 'of', 'the', 'Netherlands', 'merge', 'to', 'create', 'Corus', 'Group,', 'the...']","['Timeline:', 'the', 'turbulent', 'life', 'of', 'British', 'Steel']",UP
342,2019-11-11,"['....', 'British', 'Steel', 'produces', 'a', 'third', 'of', 'all', 'steel', 'in', 'the', 'UK,', 'second', 'to', 'Tata,', 'according', 'to', 'the', 'industry', 'lobby', 'group', 'UK', 'Steel...']","['British', 'Steel', 'rescued', 'by', 'Chinese', 'group', 'Jingye']",UP
343,2019-11-11,"['...new', 'petrol', 'and', 'diesel', 'vehicles', 'and', 'decarbonising', 'the', 'entire', 'energy', 'network', 'by', 'that', 'date.', 'Hitting', 'the', 'target', 'in', 'just', 'over...']","['Labour', 'to', 'water', 'down', 'some', 'radical', 'policies', 'for', 'election', 'manifesto']",UP
344,2019-11-11,"['...stated', 'aim', 'of', 'eventually', 'banning', 'petrol', 'and', 'diesel', 'vehicles.', 'But', 'the', 'country’s', 'market', 'for', 'clean-energy', 'vehicles,', 'the...']","['China', 'clean', 'energy', 'car', 'slowdown', 'deepens']",UP
345,2019-11-11,"['...new', 'petrol', 'and', 'diesel', 'vehicles', 'and', 'decarbonising', 'the', 'entire', 'energy', 'network', 'by', 'that', 'date.', 'Hitting', 'the', 'target', 'in', 'just', 'over...']","['Labour', 'to', 'water', 'down', 'some', 'radical', 'policies', 'for', 'election', 'manifesto']",UP
346,2019-11-11,"['...stated', 'aim', 'of', 'eventually', 'banning', 'petrol', 'and', 'diesel', 'vehicles.', 'But', 'the', 'country’s', 'market', 'for', 'clean-energy', 'vehicles,', 'the...']","['China', 'clean', 'energy', 'car', 'slowdown', 'deepens']",UP
347,2019-11-08,"['...to', 'merge', 'with', 'India’s', 'Tata', 'Steel', 'in', 'May', 'because', 'of', 'strong', 'opposition', 'from', 'Brussels.', 'Additional', 'reporting', 'by...']","['Thyssenkrupp', 'to', 'attract', 'at', 'least', '4', 'bidders', 'for', 'lifts', 'business']",DOWN
348,2019-11-08,"['...aubergines,', 'olive', 'greens,', 'petrol', 'blues.”', 'Quite', 'literally,', 'she', 'dressed', 'her', 'in', 'the', 'colours', 'of', 'a', 'bruise.', 'And', 'what...']","['The', 'Queen’s', 'new', 'clothes:', 'behind', 'the', 'scenes', 'of', '‘The', 'Crown’', 'season', 'three']",DOWN
349,2019-11-08,"['...the', 'face', 'of', 'upcoming', 'EU', 'emissions', 'regulations', 'and', 'deals', 'with', 'legal', 'troubles', 'over', 'alleged', 'contraventions', 'of', 'diesel...']","['Daimler', 'chief', 'outlines', 'plan', 'to', 'cut', 'up', 'to', '1,100', 'jobs']",DOWN
350,2019-11-06,"['...from', 'the', 'Rockefeller', 'Foundation', 'and', 'Tata', 'that', 'could', 'help', 'solve', 'one', 'of', 'the', 'trickier', 'problems', 'facing', 'ESG', 'investors', 'RBS’s...']","['Moral', 'Money:', 'Divestment', 'pledge', 'pays', 'off;', 'solar', 'microgrids;', 'RBS', 'social', 'bond']",UP
351,2019-11-06,"['...the', 'past', 'years.', 'The', 'Financial', 'Times', 'reported', 'in', 'August', 'that', 'Venezuela', 'depended', 'on', 'Rosneft', 'for', 'supplies', 'of', 'imported', 'petrol...']","['Rosneft', 'returns', 'to', 'growth', 'after', 'Russia-Europe', 'pipeline', 'closure']",UP
352,2019-11-06,"['...,', 'Peugeot', 'and', 'Citroën', 'does', 'little', 'to', 'address.', 'The', 'shift', 'to', 'SUVs,', 'along', 'with', 'a', 'revival', 'of', 'petrol', 'engines', 'after', 'the', '2015...']","['Europe', 'has', 'a', 'problem', 'with', 'its', 'SUV', 'habit']",UP
353,2019-11-06,"['...diesel', 'equivalents,', 'the', 'companies', 'need', 'to', 'set', 'up', 'an', 'entirely', 'new', 'energy', 'infrastructure,', 'installing', 'charging', 'points', 'and...']","['Number', '214', 'to', 'Highgate', 'leads', 'UK’s', 'electric', 'bus', 'charge']",UP
354,2019-11-06,"['...Volkswagen', 'diesel', 'scandal,', 'has', 'caused', 'a', 'rise', 'in', 'carbon', 'dioxide', 'emissions', 'in', 'Europe', 'over', 'the', 'past', 'two', 'years.', 'Carmakers', 'are...']","['Europe', 'has', 'a', 'problem', 'with', 'its', 'SUV', 'habit']",UP
355,2019-10-24,"['...preference', 'toward', 'shares', 'of', 'Tata', 'Consultancy', 'Services,', 'the', 'company’s', 'main', 'outsourcing', 'rival.', 'Tata...']","['Infosys', 'loses', 'its', 'lustre', 'as', 'governance', 'fears', 'return']",UP
356,2019-10-24,"['...Rover', 'and', 'parent', 'Tata', 'Motors', 'will', 'report', 'earnings', 'on', 'Friday.', 'Car', 'sales', 'are', 'falling', 'across', 'major', 'markets,', 'while...']","['Carmakers’', 'profits', 'hit', 'as', 'China', 'slowdown', 'and', 'trade', 'spat', 'bite']",UP
357,2019-10-24,"['...petrol', 'costs', 'and', 'rent', 'or', 'mortgage', 'payments.', 'At', 'its', 'keynote', 'last', 'month,', 'Uber', 'payments', 'head', 'Peter', 'Hazlehurst', 'hinted', 'at', 'its...']","['Uber’s', 'quest', 'to', 'become', 'the', 'west’s', 'first', 'super-app']",UP
358,2019-10-24,"['...alleged', 'contraventions', 'of', 'diesel', 'emissions', 'regulations', 'and', 'said', 'it', 'would', 'accelerate', 'its', 'cost-cutting', 'programme.', 'The...']","['Daimler', 'says', '2019', 'earnings', 'will', 'be', '‘significantly', 'below’', 'last', 'year']",UP
