,time,summary,title,trend
325,2019-12-18,"['...impact.', 'Online', 'peer', 'reviews', 'for', 'restaurants,', 'holidays,', 'music,', 'films', 'and', 'food', 'now', 'sometimes', 'shape', 'consumer', 'behaviour', 'more...']","['Beyond', 'Dr', 'Spock:', 'how', 'we', 'parent', 'in', 'the', 'digital', 'age']",DOWN
326,2019-12-18,"['...how', 'the', 'fever’s', 'spread', 'into', 'south-east', 'Asia', 'has', 'affected', 'global', 'food', 'prices', 'and', 'inflation.', 'Meanwhile,', 'Type-2', 'diabetes', 'is...']","['FirstFT:', 'Today’s', 'top', 'stories']",DOWN
327,2019-12-18,"['...of', 'a', 'Gojek', 'food', 'delivery', 'motorbike', 'here', 'and', 'please', 'take', 'a', 'look', 'at', 'our', 'fintech', 'in', 'Asia', 'Big', 'Read', 'here.', 'Oyo,', 'the', 'Indian...']","['Inside', 'China’s', 'AI', 'ambitions']",DOWN
328,2019-12-18,"['It’s', 'December', 'and', 'there', 'aren’t', 'enough', 'hours', 'in', 'the', 'day,', 'or', 'days', 'in', 'the', 'week.', 'No', 'matter', 'how', 'organised', 'you', 'were', 'back', 'in...']","['Cabbage', 'filled', 'with', 'beef,', 'rice', 'and', 'prunes', '—', 'a', 'Honey', '&', 'Co', 'recipe']",DOWN
329,2019-12-18,"['...rise', 'of', '0.1', 'per', 'cent', 'in', 'November', 'last', 'year.', 'Core', 'inflation,', 'which', 'is', 'the', 'consumer', 'price', 'index', 'excluding', 'energy,', 'food...']","['UK', 'inflation', 'stays', 'well', 'below', 'Bank', 'of', 'England', 'target']",DOWN
330,2019-12-18,"['...sauces', 'and', 'camouflages,”', 'says', 'Taieb,', 'who', 'took', 'over', 'the', 'restaurant', 'in', '2000', 'and', 'says', 'he', 'puts', 'on', 'the', 'menu', 'the', 'food', 'that', 'he...']","['Business', 'dining', 'in', 'Paris:', 'where', 'to', 'break', 'baguettes', 'and', 'seal', 'deals']",DOWN
331,2019-12-18,"['The', ""FT's"", 'Bangkok', 'regional', 'correspondent', 'John', 'Reed', 'says', 'the', 'spread', 'of', 'the', 'fever', 'to', 'southeast', 'Asia', 'is', 'turning', 'a', 'Chinese...']","['Why', 'the', 'spread', 'of', 'African', 'swine', 'fever', 'is', 'a', 'human', 'crisis']",DOWN
332,2019-12-18,"['Alland', 'San', 'Juan,', 'a', 'hog', 'farmer', 'in', 'Bulacan', 'province,', 'north', 'of', 'Manila,', 'knew', 'disaster', 'was', 'about', 'to', 'strike', 'in', 'August', 'when', 'his...']","['Year', 'of', 'the', 'Pig', 'brings', 'devastation', 'to', 'Asian', 'hog', 'farms']",DOWN
333,2019-12-18,"['An', 'Indian', 'court', 'has', 'reopened', 'one', 'of', 'the', 'country’s', 'highest', 'profile', 'corporate', 'feuds', 'by', 'ruling', 'that', 'former', 'Tata', 'Sons...']","['Tata', 'chairman', 'Mistry', 'should', 'be', 'reinstated,', 'Indian', 'court', 'rules']",DOWN
334,2019-12-18,"['...an', 'important', 'development.', 'Is', 'Uber', 'close', 'to', 'shutting', 'down', 'its', 'food', 'delivery', 'business', 'in', 'India?', 'Speculation', 'is', 'mounting...']","['Inside', 'China’s', 'AI', 'ambitions']",DOWN
335,2019-12-18,"['...-deal', 'with', 'India', 'is', 'still', 'elusive.', 'But', 'what', 'makes', 'EU-US', 'trade', 'so', 'intractable', 'is', 'that', 'Brussels', 'cannot', 'at', 'this', 'stage', 'give...']","['EU', 'remains', 'a', 'villain', 'in', 'the', 'Trumpian', 'view', 'of', 'global', 'trade']",DOWN
336,2019-12-18,"['...polish', 'diamonds', 'for', 'use', 'in', 'jewellery,', 'after', 'a', 'high-profile', 'bank', 'fraud', 'scandal', 'in', 'India', 'cut', 'off', 'lending.', 'The', 'growth', 'of...']","['De', 'Beers', 'ends', 'a', 'tough', '2019', 'with', 'more', 'of', 'a', 'flourish']",DOWN
337,2019-12-18,"['...,', 'India,', 'Brazil', 'and', 'the', 'Spanish-speaking', 'world', 'as', 'likely', 'markets', 'for', 'expansion.', 'The', 'book', 'industry,', 'he', 'added,', 'was', 'both...']","['Pearson', 'chief', 'John', 'Fallon', 'to', 'retire', 'next', 'year']",DOWN
338,2019-12-18,"['...countries', 'including', 'India,', 'Afghanistan,', 'Romania,', 'Albania', 'and', 'South', 'Africa', 'failed', 'to', 'work', 'and', 'the', 'service', 'was', 'closed', 'down...']","['Vodafone', 'targets', 'Africa’s', 'unbanked', 'with', 'ambitious', 'plans', 'for', 'M-Pesa']",DOWN
339,2019-12-18,"['...three', 'elections.', 'All', 'is', 'not', 'lost', 'for', 'Labour.', 'At', 'the', 'next', 'election', 'the', 'two', 'factors', 'that', 'hampered', 'the', 'party’s', 'prospects', 'in...']","['Can', 'Labour', 'ever', 'recover?']",DOWN
340,2019-12-18,"['...Puigdemont', 'to', 'run', 'again', 'to', 'lead', 'the', 'Catalan', 'regional', 'government', 'in', 'elections', 'likely', 'next', 'year.', 'Such', 'a', 'prospect', 'is', 'deeply...']","['Spain’s', 'coalition', 'talks', 'await', 'judgment', 'from', 'EU’s', 'top', 'court']",DOWN
341,2019-12-18,"['...midterm', 'elections,', 'including', '31', 'districts', 'where', 'Mr', 'Trump', 'won', 'the', 'popular', 'vote', 'in', '2016.', 'While', 'questions', 'had', 'been...']","['Trump', 'lashes', 'out', 'at', 'Pelosi', 'on', 'eve', 'of', 'impeachment', 'vote']",DOWN
342,2019-12-18,"['...elections', 'in', 'February', 'next', 'year.', '“[Justice]', 'will', 'be', 'the', 'biggest', 'topic', '.', '.', '.', 'that’s', 'for', 'sure,”', 'said', 'Martin', 'Dubeci,', 'of', 'the...']","['Anger', 'swells', 'in', 'Slovakia', 'ahead', 'of', 'trial', 'over', 'journalist’s', 'murder']",DOWN
343,2019-12-18,"['....', '“Protests', 'are', 'just', 'the', 'icing', 'on', 'the', 'cake.”', 'While', 'pro-democracy', 'candidates', 'swept', 'to', 'victory', 'in', 'district', 'council...']","['Hong', 'Kong', 'protests', 'spark', '$5bn', 'fund', 'outflow,', 'BoE', 'says']",DOWN
344,2019-12-18,"['...sufficient', 'for', 'removal', 'outside', 'elections.', 'That', 'means', 'expanding', 'the', 'phrase', '“high', 'crimes', 'and', 'misdemeanours”,...']","['Letter:', 'Trump', 'impeachment', 'drama', 'is', 'a', 'constitutional', 'tragedy']",DOWN
345,2019-12-18,"['...was', 'higher', 'and', 'set', 'a', 'fresh', 'record', 'high,', 'up', 'nearly', '0.1', 'per', 'cent.', 'US', 'stocks', 'have', 'rallied', 'in', 'recent', 'weeks', 'with', 'investors...']","['S&P', '500', 'nudges', 'down', 'from', 'record', 'high', 'as', 'FedEx', 'drags']",DOWN
346,2019-12-18,"['...some', '$50bn', 'in', 'inflows.', 'But', 'TD', 'Ameritrade', 'made', 'trading', 'of', 'all', 'stocks', 'and', 'ETFs', 'free', 'in', 'October,', 'in', 'response', 'to', 'a', 'similar...']","['State', 'Street', 'takes', 'hit', 'from', 'TD', 'Ameritrade-Schwab', 'merger']",DOWN
347,2019-12-18,"['...uncertainty.', 'The', 'question', 'is', 'how', 'long', 'this', 'situation', 'can', 'last.', 'Repeating', 'the', 'experience', 'of', '2017,', 'bonds', 'and...']","['Investors', 'rely', 'on', 'short-term', 'supports', 'at', 'their', 'peril']",DOWN
348,2019-12-18,"['...buyers', 'of', 'Brazilian', 'stocks', 'every', 'year', 'since', 'figures', 'were', 'first', 'collected', 'in', '2004.', 'But', 'net', 'inflows', 'drew', 'to', 'a', 'halt', 'last', 'year...']","['Foreign', 'investors', 'rush', 'out', 'of', 'Brazilian', 'equities']",DOWN
349,2019-12-18,"['...?', 'There', 'may', 'be', 'some', 'value', 'in', 'beaten', 'down', 'mid-cap', 'stocks', 'if', 'crude', 'is', 'moving', 'on', 'to', 'a', 'firmer', 'footing.', 'Dividends', 'yields', 'from...']","['Betting', 'on', 'a', 'rise', 'in', 'crude', 'remains', 'a', 'risky', 'gambit']",DOWN
350,2019-12-17,"['...companies', 'such', 'as', 'Volkswagen', 'were', 'treated', 'by', 'asset', 'managers,', 'meaning', 'that', 'money', 'could', 'flow', 'out', 'of', 'low-graded', 'companies', 'in...']","['How', 'will', 'the', 'EU’s', 'system', 'for', 'classifying', 'green', 'investments', 'work?']",DOWN
351,2019-12-17,"['...national', 'security', 'concerns.', 'Germany’s', 'major', 'carmakers,', 'such', 'as', 'BMW', 'and', 'Volkswagen,', 'are', 'using', 'Baidu’s', 'Apollo', 'self-driving...']","['China’s', 'security', 'concerns', 'over', 'autonomous', 'cars']",DOWN
352,2019-12-17,"['...coal', 'addictionSouth', 'Korea', 'targets', 'hydrogen', 'economy,', 'from', 'cars', 'to', 'cities...']","['COP25:', 'a', 'new', 'carbon', 'market', 'offers', 'hope', 'for', 'Asia’s', 'forests']",DOWN
353,2019-12-17,"['...development', 'of', 'self-driving', 'cars', 'and', 'other', 'connected', 'devices.', 'The', 'companies', 'are', 'part', 'of', 'an', 'unusually', 'broad', 'coalition', 'of...']","['Apple,', 'Cisco,', 'Daimler', 'and', 'BMW', 'complain', 'to', 'Brussels', 'over', 'patents']",DOWN
354,2019-12-17,"['The', 'City', 'of', 'London', 'will', 'bring', 'in', 'the', 'UK’s', 'first', 'full-time', 'ban', 'on', 'all', 'petrol', 'and', 'diesel', 'cars', 'from', 'early', 'next', 'year,', 'as...']","['City', 'of', 'London', 'to', 'ban', 'petrol', 'and', 'diesel', 'cars', 'in', 'Barbican', 'tunnel']",DOWN
355,2019-12-17,"['...neighbouring', 'Sweden', '—', 'where', 'Geely', 'owns', 'Volvo', 'Cars', 'in', 'one', 'of', 'the', 'most', 'high-profile', 'Chinese', 'acquisitions', 'overseas', '—', 'over...']","['Saxo', 'Bank', 'targets', 'Chinese', 'market', 'with', 'Geely', 'joint', 'venture']",DOWN
356,2019-12-17,"['...European', 'countries.', 'Industrial', 'strategy', 'is', 'in', 'fashion', 'again,', 'at', 'least', 'when', 'it', 'comes', 'to', 'batteries', 'for', 'electric...']","['Football', 'needs', 'an', 'industrial', 'strategy']",DOWN
357,2019-12-17,"['....', '‘Can', 'we', 'just', 'declare', 'German', 'cars', 'are', 'not', 'safe?’', 'Fresh', 'from', 'announcing', 'a', 'stopgap', 'trade', 'truce', 'with', 'the', 'USM', 'on', 'Friday,', 'the...']","['China’s', 'security', 'concerns', 'over', 'autonomous', 'cars']",DOWN
358,2019-12-17,"['The', 'City', 'of', 'London', 'will', 'bring', 'in', 'the', 'UK’s', 'first', 'full-time', 'ban', 'on', 'all', 'petrol', 'and', 'diesel', 'cars', 'from', 'early', 'next', 'year,', 'as...']","['City', 'of', 'London', 'to', 'ban', 'petrol', 'and', 'diesel', 'cars', 'in', 'Barbican', 'tunnel']",DOWN
359,2019-12-17,"['...,', 'claiming', 'to', 'be', 'faster,', 'cleaner', 'and', 'more', 'fun', 'than', 'petrol', 'rivals.', 'Daniel', 'Garrahan', 'and', 'Bethan', 'Staton', 'put', 'it', 'to...']","['FirstFT:', 'Today’s', 'top', 'stories']",DOWN
360,2019-12-17,"['The', 'City', 'of', 'London', 'will', 'bring', 'in', 'the', 'UK’s', 'first', 'full-time', 'ban', 'on', 'all', 'petrol', 'and', 'diesel', 'cars', 'from', 'early', 'next', 'year,', 'as...']","['City', 'of', 'London', 'to', 'ban', 'petrol', 'and', 'diesel', 'cars', 'in', 'Barbican', 'tunnel']",DOWN
361,2019-12-17,"['FedEx', 'cut', 'its', 'annual', 'earnings', 'guidance', 'for', 'the', 'second', 'time', 'in', 'three', 'months,', 'after', 'a', 'weaker', 'global', 'economy,', 'higher', 'costs...']","['FedEx', 'shares', 'slide', 'after', 'second', 'profit', 'warning']",DOWN
362,2019-12-17,"['...transport', 'and', 'road', 'haulage,', 'say', 'officials.', 'But', 'even', 'achieving', 'a', 'bare-bones', 'trade', 'deal', 'will', 'be', 'difficult....']","['Boris', 'Johnson', 'throws', 'down', 'gauntlet', 'to', 'Brussels', 'as', 'trade', 'talks', 'loom']",DOWN
363,2019-12-17,"['...transport', 'industry', 'after', 'the', 'second', 'world', 'war.', 'Mr', 'Macron', 'wants', 'to', 'replace', 'them', 'with', 'a', 'unified', 'points-based...']","['Unions', 'turn', 'up', 'heat', 'on', 'Emmanuel', 'Macron', 'over', 'pensions', 'overhaul']",DOWN
364,2019-12-17,"['...,', 'pending', 'final', 'approval', 'from', 'Transport', 'for', 'London.', 'The', '24/7', 'ban', 'is', 'part', 'of', 'a', 'plan', 'to', 'clean', 'up', 'the', 'air', 'in', 'the', 'City', 'and...']","['City', 'of', 'London', 'to', 'ban', 'petrol', 'and', 'diesel', 'cars', 'in', 'Barbican', 'tunnel']",DOWN
365,2019-12-17,"['...-governmental', 'organisation', 'Transport', '&', 'Environment,', 'said', 'the', '“strict”', 'criteria', 'would', 'affect', 'how', 'shares', 'and', 'bonds', 'issued', 'by...']","['How', 'will', 'the', 'EU’s', 'system', 'for', 'classifying', 'green', 'investments', 'work?']",DOWN
366,2019-12-17,"['...commissioner,', 'said:', '“Maritime', 'transport', 'represents', 'a', 'substantial', 'portion', 'of', 'the', 'EU’s', 'internal', 'and', 'external', 'freight', 'trade...']","['Megamerger', 'of', 'Korean', 'shipbuilder', 'rivals', 'draws', 'EU', 'scrutiny']",DOWN
367,2019-12-17,"['...,', 'owner', 'of', 'transport', 'group', 'Arriva.', 'It', 'had', 'been', 'heading', 'for', 'a', 'private', 'sale', 'but', 'now', 'plans', 'to', 'go', 'public', 'next', 'year.', 'A', 'revival...']","['Opening', 'Quote:', 'Unilever’s', 'hopes', 'of', 'growth', 'dashed', 'after', 'tough', 'year']",DOWN
368,2019-12-17,"['...protests', 'over', 'planned', 'pension', 'changes', 'that', 'are', 'threatening', 'to', 'shut', 'down', 'the', 'country’s', 'transport', 'system', 'in', 'the', 'run-up', 'to...']","['Brussels', 'readies', 'for', 'the', 'Future', 'of', 'Europe']",DOWN
369,2019-12-17,"['...beneficiary:', 'Deutsche', 'Bahn,', 'owner', 'of', 'the', 'UK', 'transport', 'company', 'Arriva,', 'which', 'could', 'have', 'been', 'taken', 'into', 'public...']","['Emphatic', 'UK', 'election', 'result', 'stirs', 'talk', 'of', 'a', 'revival', 'in', 'dealmaking']",DOWN
370,2019-12-17,"['Apple,', 'Cisco,', 'Daimler', 'and', 'BMW', 'have', 'urged', 'the', 'European', 'Commission', 'to', 'take', 'action', 'on', 'patent', 'abuses', 'that', 'are', 'hampering', 'the...']","['Apple,', 'Cisco,', 'Daimler', 'and', 'BMW', 'complain', 'to', 'Brussels', 'over', 'patents']",DOWN
371,2019-12-17,"['...for', 'emergency,', 'waste', 'collection', 'and', 'delivery', 'vehicles', 'with', 'the', 'ban', 'expected', 'to', 'come', 'into', 'force', 'by', 'the', 'end', 'of', 'March', '2020...']","['City', 'of', 'London', 'to', 'ban', 'petrol', 'and', 'diesel', 'cars', 'in', 'Barbican', 'tunnel']",DOWN
372,2019-12-17,"['...,', 'car', 'companies’', 'sustainability', 'grading', 'would', 'be', 'based', 'on', 'the', 'revenues', 'they', 'generate', 'from', 'vehicles', 'with', 'engines', 'that', 'have...']","['How', 'will', 'the', 'EU’s', 'system', 'for', 'classifying', 'green', 'investments', 'work?']",DOWN
373,2019-12-17,"['...Yemen,', 'a', 'breeding', 'ground', 'where', 'monitoring', 'equipment,', 'including', 'vehicles,', 'had', 'been', 'looted.', 'The', 'sporadic', 'nature', 'of...']","['Locust', 'swarms', 'refocus', 'attention', 'on', 'an', 'old', 'enemy']",DOWN
374,2019-12-17,"['...months', 'of', 'declines.', 'The', 'increase', 'came', 'as', 'manufacturing', 'output', 'jumped,', 'driven', 'by', 'a', 'bounceback', 'in', 'the', 'output', 'of', 'motor...']","['US', 'industrial', 'output', 'rebounds', 'driven', 'by', 'auto', 'production']",DOWN
375,2019-12-17,"['...vehicles.', '(FT)', 'The', 'day', 'ahead', 'US', 'industrial', 'production', 'Industrial', 'production', 'data', 'are', 'set', 'to', 'show', 'a', 'rebound', 'for', 'November...']","['FirstFT:', 'Today’s', 'top', 'stories']",DOWN
376,2019-12-17,"['...them', 'from', 'afar.', 'They', 'will', 'be', '—', 'and', 'electric', 'vehicles', 'are', 'already', '—', 'connected', 'to', 'the', 'internet,', 'and', 'will', 'transmit', 'vast...']","['China’s', 'security', 'concerns', 'over', 'autonomous', 'cars']",DOWN
377,2019-12-17,"['...self-driving', 'cars', 'after', 'complaints', 'from', 'German', 'carmaker', 'Daimler', 'and', 'car', 'supplier', 'Bury', 'and', 'others.', 'Nokia', 'has', 'dismissed...']","['Apple,', 'Cisco,', 'Daimler', 'and', 'BMW', 'complain', 'to', 'Brussels', 'over', 'patents']",DOWN
378,2019-12-17,"['....', '‘Can', 'we', 'just', 'declare', 'German', 'cars', 'are', 'not', 'safe?’', 'Fresh', 'from', 'announcing', 'a', 'stopgap', 'trade', 'truce', 'with', 'the', 'USM', 'on', 'Friday,', 'the...']","['China’s', 'security', 'concerns', 'over', 'autonomous', 'cars']",DOWN
379,2019-12-17,"['...presidency', 'of', 'the', 'EU.', 'Chart', 'du', 'jour:', 'German', 'drag', 'Germany’s', 'manufacturing', 'slump', 'is', 'bringing', 'down', 'the', 'eurozone.', 'More', 'from...']","['Brussels', 'readies', 'for', 'the', 'Future', 'of', 'Europe']",DOWN
380,2019-12-17,"['...”', 'Simon', 'Friederich', 'Groningen', 'university', 'and', 'co-founder', 'of', 'German', 'Ecomodernists', 'Amardeo', 'Sarma', 'Co-founder', 'German...']","['Letter:', 'EU', 'must', 'include', 'nuclear', 'power', 'in', 'its', 'list', 'of', 'sustainable', 'sources']",DOWN
381,2019-12-17,"['...where', 'it', 'competes,', 'such', 'as', 'pet', 'food', 'and', 'coffee,', 'are', 'better', 'performers.', 'That', 'helps', 'explain', 'Nestlé’s', 'premium', 'rating.', 'It...']","['Unilever:', 'appetite', 'suppressant']",DOWN
382,2019-12-17,"['...intensive', 'pest', 'control', 'efforts.', 'The', 'UN', 'Food', 'and', 'Agriculture', 'Organization,', 'which', 'provides', 'a', 'monthly', 'locust', 'update...']","['Locust', 'swarms', 'refocus', 'attention', 'on', 'an', 'old', 'enemy']",DOWN
383,2019-12-17,"['JAB', 'Holdings', 'is', 'combining', 'some', 'of', 'the', 'world’s', 'best-known', 'coffee', 'brands', 'to', 'create', 'a', 'stronger', 'challenger', 'to', 'Nestlé', 'and...']","['JAB', 'to', 'list', 'Peet’s', 'and', 'Douwe', 'Egberts', 'in', '€3bn', 'coffee', 'IPO']",DOWN
384,2019-12-17,"['...have', 'a', '$3tn', 'food', 'delivery', 'service.', 'Intel', 'sales', 'will', 'not', 'reach', '$300tn.', 'TAM', 'is', 'a', 'thought', 'experiment.', 'Do', 'not', 'take', 'it', 'too...']","['Tech:', 'total', 'addressable', 'nonsense']",DOWN
385,2019-12-17,"['...era', 'of', 'online', 'shopping', 'and', 'food', 'delivery', 'apps.', 'Its', 'packaged', 'foods', 'business,', 'which', 'still', 'accounts', 'for', 'about', '40', 'per', 'cent', 'of...']","['Unilever', 'warns', 'it', 'will', 'miss', 'full-year', 'sales', 'targets']",DOWN
386,2019-12-17,"['...burgers', 'into', 'the', 'mainstream.', 'Ever', 'since,', 'large', 'and', 'slightly', 'out', 'of', 'date', 'food', 'businesses', 'have', 'been', 'vying', 'for', 'a', 'chunk', 'of', 'the...']","['The', 'trusted', 'financial', 'adviser:', 'from', 'Rohatyn', 'to', 'Robey']",DOWN
387,2019-12-17,"['...business', 'in', 'recent', 'months', 'as', 'he', 'focused', 'on', 'building', 'a', 'healthcare', 'franchise', 'in', 'his', 'native', 'India', 'and', 'his', 'other', 'businesses....']","['NMC', 'shares', 'plunge', 'after', 'Muddy', 'Waters', 'attack']",DOWN
388,2019-12-17,"['...their', 'hunt', 'for', 'new', 'pastures.', 'The', 'border', 'between', 'Pakistan', 'and', 'India', 'is', 'similarly', 'besieged,', 'with', 'the', 'insects', 'defying...']","['Locust', 'swarms', 'refocus', 'attention', 'on', 'an', 'old', 'enemy']",DOWN
389,2019-12-17,"['...Soviet', 'empire.', 'FT', 'South', 'Asia', 'bureau', 'chief', 'Amy', 'Kazmin', 'asks', 'whether', 'India', '—', 'which', 'claims', 'it', 'is', 'being', 'swamped', 'by', 'illegal...']","['FirstFT:', 'Today’s', 'top', 'stories']",DOWN
390,2019-12-17,"['...have', 'angered', 'Washington.', 'Read', 'more', 'India', 'is', 'cracking', 'down', 'on', 'Chinese', 'shopping', 'apps', 'Club', 'Factory', 'and', 'Shein,', 'responding', 'to...']","['China’s', 'security', 'concerns', 'over', 'autonomous', 'cars']",DOWN
391,2019-12-17,"['...Modi’s', 'comments', 'came', 'after', 'days', 'of', 'demonstrations', 'across', 'India', 'that', 'saw', 'thousands', 'of', 'people', 'converge', 'on', 'campuses', 'and', 'in...']","['Narendra', 'Modi', 'defends', 'India’s', 'citizenship', 'law', 'in', 'wake', 'of', 'protests']",DOWN
392,2019-12-17,"['....', 'Blaming', 'weak', 'sales', 'in', 'the', 'US', 'and', 'India,', 'two', 'of', 'its', 'biggest', 'markets,', 'the', 'maker', 'of', 'Dove', 'soap', 'and', 'Ben', '&', 'Jerry’s...']","['Unilever', 'warns', 'it', 'will', 'miss', 'full-year', 'sales', 'targets']",DOWN
393,2019-12-17,"['...trade', 'tensions', 'notwithstanding,', 'the', 'majority', 'of', 'the', 'EM', 'slowdown', 'is', 'coming', 'from', 'India.', 'The', 'world’s', 'third-largest', 'economy...']","['Emerging', 'markets', 'are', 'driving', 'the', 'global', 'spending', 'slowdown']",DOWN
394,2019-12-17,"['...Johnson', 'changing', 'his', 'stance', 'before', 'Scottish', 'parliamentary', 'elections', 'in', '2021.', 'Cabinet', 'Office', 'minister', 'Michael', 'Gove', 'said', 'on...']","['Can', 'Sturgeon', 'secure', 'a', 'new', 'Scottish', 'independence', 'vote?']",DOWN
395,2019-12-17,"['...elections', 'approaching,', 'chief', 'executive', 'Dennis', 'Muilenburg', 'could', 'find', 'himself', 'the', 'topic', 'of', 'discussion.', 'Expect', 'the', 'calls...']","['Boeing:', 'sad', 'Max']",DOWN
396,2019-12-17,"['...Macron’s', 'ability', 'to', 'implement', 'his', 'reform', 'agenda', 'halfway', 'through', 'his', 'presidency', 'and', 'three', 'months', 'before', 'local', 'elections...']","['Unions', 'turn', 'up', 'heat', 'on', 'Emmanuel', 'Macron', 'over', 'pensions', 'overhaul']",DOWN
