,time,summary,title,trend
529,2019-09-06,"['...-blingy', 'Omaha,', 'Nebraska)', 'since', '1958', 'and', 'Mark', 'Zuckerberg,', 'who', 'wears', 'hoodies', 'and', 'drives', 'a', 'Volkswagen', 'Golf.', 'This', 'frugality', 'has...']","['If', 'money', 'can’t', 'buy', 'taste,', 'best', 'not', 'to', 'flaunt', 'it']",DOWN
530,2019-09-04,"['...electric', 'push', 'by', 'parent', 'company', 'Volkswagen,', 'which', 'is', 'seeking', 'to', 'banish', 'memories', 'of', 'its', 'diesel', 'cheating', 'scandal', 'by...']","['Porsche', 'unveils', '$150,000', 'all-electric', 'sports', 'car', 'to', 'challenge', 'Tesla']",DOWN
531,2019-09-04,"['...electric', 'push', 'by', 'parent', 'company', 'Volkswagen,', 'which', 'is', 'seeking', 'to', 'banish', 'memories', 'of', 'its', 'diesel', 'cheating', 'scandal', 'by...']","['Porsche', 'unveils', '$150,000', 'all-electric', 'sports', 'car', 'to', 'challenge', 'Tesla']",DOWN
532,2019-09-03,"['...behind', 'rivals', 'such', 'as', 'Volkswagen', 'and', 'GM', 'in', 'China,', 'has', 'benefited', 'from', 'a', 'thaw', 'in', 'relations', 'between', 'Tokyo', 'and', 'Beijing', 'as', 'the...']","['Toyota', 'accelerates', 'push', 'into', 'Beijing', 'car', 'market']",DOWN
533,2019-12-16,"['...planes', 'and', 'trains,', 'but', 'reading', 'in', 'cars', 'and', 'buses', 'makes', 'me', 'queasy.', 'So', 'for', 'this', 'trip', 'I', 'had', 'downloaded', 'an', 'audio', 'book...']","['Frequent', 'flyer:', 'the', 'bitter-sweet', 'lot', 'of', 'the', 'business', 'traveller', 'at', 'Christmas']",UP
534,2019-12-16,"['Gio', 'Ponti', 'designed', 'everything.', 'From', 'coffee', 'machines', 'to', 'cars,', 'sewing', 'machines', 'to', 'sofas.', 'As', 'the', 'founder', 'and', 'editor', 'of...']","['Gio', 'Ponti:', 'elegance', 'and', 'eclecticism', 'of', 'a', 'starchitect']",UP
535,2019-12-16,"['...and', 'as', 'independent', 'as', 'she', 'was,', 'such', 'as', 'the', 'spirited', '“Petrol', 'Station', 'Queen”', 'or', 'the', 'magenta-lipped', '“Mother”.', 'Having...']","['Lithography', 'from', 'Leningrad', '—', 'Soviet', 'art', 'shows', 'its', 'colourful', 'side']",UP
536,2019-12-16,"['...taking', 'on', 'Uber', 'and', 'claims', 'to', 'be', 'faster,', 'cleaner', 'and', 'more', 'fun', 'than', 'its', 'petrol', 'competitors.', '“We’ll', 'be', 'cheaper', 'than', 'Uber...']","['Pedal', 'v', 'petrol:', 'can', 'a', 'London', 'taxi-bike', 'start-up', 'take', 'on', 'Uber?']",UP
537,2019-12-16,"['Pedal', 'Me', 'is', 'taking', 'on', 'Uber', 'with', 'its', 'taxi', 'and', 'cargo', 'cycles.', 'It', 'claims', 'to', 'be', 'faster,', 'cleaner', 'and', 'more', 'fun', 'than', 'petrol...']","['Can', 'bike', 'taxis', 'really', 'compete', 'with', 'Uber?', 'Pedal', 'power', 'v', 'petrol', 'for', 'the', 'morning', 'commute']",UP
538,2019-12-16,"['...transport', 'and', 'housing', 'projects', 'as', 'they', 'seek', 'to', 'capitalise', 'on', 'their', 'contribution', 'to', 'the', 'Conservative', 'election', 'victory.', 'Andy...']","['North', 'and', 'Midlands', 'call', 'in', 'a', 'favour', 'on', 'spending']",UP
539,2019-12-16,"['...Tchenguiz', '—', 'who', 'have', 'been', 'saying', 'for', 'years', 'there', 'are', 'limited', 'synergies', 'between', 'the', 'US', 'and', 'UK', 'transport', 'businesses...']","['Sport', 'Direct’s', 'Mike', 'Ashley', 'has', 'not', 'won', 'vote', 'of', 'confidence', 'yet']",UP
540,2019-12-16,"['...,', 'immigration', 'services,', 'hospital', 'cleaning,', 'defence', 'and', 'transport.', 'The', 'electronic', 'tagging', 'scandal', 'plunged', 'Serco', 'and', 'rival...']","['Two', 'former', 'Serco', 'directors', 'charged', 'with', 'fraud']",UP
541,2019-12-16,"['...two', 'weeks', 'of', 'strikes', 'that', 'have', 'disrupted', 'public', 'transport', 'and', 'brought', 'parts', 'of', 'France', 'to', 'a', 'halt,', 'especially', 'in', 'the', 'Paris...']","['Macron’s', '‘Mr', 'Pensions’', 'resigns', 'after', 'failing', 'to', 'disclose', 'jobs']",UP
542,2019-12-16,"['...proportion', 'of', 'its', 'assets.', 'That', 'reflects', 'the', 'high', 'transport', 'costs', 'of', 'white', 'goods', 'that', 'tend', 'to', 'be', 'made', 'near', 'where', 'they', 'are...']","['Electrolux:', 'glacial', 'progress']",UP
543,2019-12-16,"['....', 'Riders', 'start', 'with', 'cargo', 'jobs.', 'Then', 'they', 'have', 'to', 'take', 'a', 'passenger', 'qualification', 'to', 'transport', 'people.', 'The', 'test...']","['Pedal', 'v', 'petrol:', 'can', 'a', 'London', 'taxi-bike', 'start-up', 'take', 'on', 'Uber?']",UP
544,2019-12-16,"['...an', 'irony', 'so', 'huge', 'you', 'couldn’t', 'transport', 'it', 'from', 'Dover', 'to', 'Calais', 'on', 'the', 'biggest', 'ship', 'you’ve', 'got.', 'These', 'issues', 'have', 'been...']","['Free', 'traders', 'in', 'the', 'EU', 'will', 'miss', 'the', 'UK', 'when', 'it’s', 'gone']",UP
545,2019-12-16,"['...share', 'price', 'plunge', 'prompted', 'two', 'major', 'shareholders', 'to', 'urge', 'the', 'UK', 'transport', 'group', 'to', 'offload', 'its', 'US', 'assets.', 'The', 'bus', 'and...']","['FirstGroup', 'weighs', 'sale', 'US', 'school', 'bus', 'and', 'public', 'transit', 'units']",UP
546,2019-12-16,"['...,', 'focusing', 'on', 'improving', 'transport,', 'the', 'environment', 'and', 'transparency.', 'Poland', 'and', 'Hungary', 'are', 'also', 'facing', 'so-called', 'Article', '7...']","['Liberal', 'mayors', 'from', 'Visegrad', 'Four', 'unite', 'to', 'defy', 'own', 'governments']",UP
547,2019-12-16,"['...metal', 'critical', 'for', 'smartphones', 'and', 'electric', 'vehicles', '—', 'that', 'forces', 'children', 'to', 'work', 'in', 'dangerous', 'conditions', 'in', 'the', 'DRC...']","['Tech', 'giants', 'sued', 'over', 'child', 'deaths', 'in', 'DRC', 'cobalt', 'mining']",UP
548,2019-12-16,"['...my', 'surprise,', 'the', 'Pedal', 'Me', 'rider', 'arrives', 'just', 'seconds', 'later.', 'We', 'scramble', 'aboard', 'our', 'vehicles.', 'Pedal', 'Me', 'quickly', 'takes', 'the...']","['Pedal', 'v', 'petrol:', 'can', 'a', 'London', 'taxi-bike', 'start-up', 'take', 'on', 'Uber?']",UP
549,2019-12-16,"['...SUVs', 'being', 'bought', 'still', 'exceeds', 'sales', 'of', 'electric', 'vehicles.', 'In', 'the', 'UK', 'over', 'the', 'past', 'four', 'years,', 'the', 'ratio', 'of', 'respective...']","['The', 'energy', 'surprises', 'of', '2019']",UP
550,2019-12-16,"['...automotive.', 'This', 'could', 'be', 'a', 'good', 'base', 'from', 'which', 'to', 'integrate', 'and', 'develop', 'new', 'technologies', 'for', 'electric', 'vehicles', 'and...']","['Europe', 'first:', 'the', 'EU’s', 'digital', 'industrialisation', 'challenge']",UP
551,2019-12-16,"['...has', 'left', 'the', 'German', 'labour', 'market', 'with', 'record', 'low', 'unemployment', 'and', 'companies', 'struggling', 'to', 'fill', '1.36m', 'vacancies...']","['Germany', 'steps', 'up', 'hunt', 'for', 'migrant', 'workers', 'amid', 'fears', 'for', 'economy']",UP
552,2019-12-16,"['...declined', 'to', 'comment.', 'AutoScout24', 'is', 'the', 'car', 'trading', 'unit', 'of', 'Scout24,', 'the', 'German', 'online', 'classifieds', 'group.', 'It...']","['Hellman', '&', 'Friedman', 'nears', '€2.5bn', 'deal', 'to', 'buy', 'AutoScout24']",UP
553,2019-12-16,"['...Amphitheatre', '—', 'scene', 'for', 'orchestra.', 'Here,', 'in', 'a', 'work', 'inspired', 'by', 'Momo,', 'a', 'children’s', 'book', 'by', 'the', 'German', 'author', 'Michael...']","['An', 'unchallenging', 'programme', 'from', 'the', 'BBC', 'Symphony', 'Orchestra', 'at', 'the', 'Barbican,', 'London']",UP
554,2019-12-16,"['In', '1997,', 'David', 'Bowie', 'appeared', 'on', 'the', 'German', 'television', 'programme', 'Wetten', 'Dass,', 'a', 'curious', 'but', 'highly', 'popular', 'hybrid', 'of...']","['Calm,', 'purposeful', 'music', 'from', 'ambient', 'pioneer', 'Hans-Joachim', 'Roedelius', 'at', 'Café', 'Oto']",UP
555,2019-12-16,"['....', 'German', 'manufacturing', 'PMI', 'dropped', 'to', '43.4', 'in', 'December', 'from', '44.1', 'in', 'the', 'previous', 'month,', 'the', 'first', 'downward', 'movement', 'in...']","['Eurozone', 'manufacturing', 'activity', 'shrinks', 'for', '11th', 'straight', 'month']",UP
556,2019-12-16,"['...in', 'goods', 'was', 'largely', 'a', 'British', '(indeed', 'a', 'Thatcherite)', 'project.', 'The', 'reason', 'the', 'mythical', 'German', 'carmakers', 'never', 'turned', 'up...']","['Free', 'traders', 'in', 'the', 'EU', 'will', 'miss', 'the', 'UK', 'when', 'it’s', 'gone']",UP
557,2019-12-16,"['...when', 'data', 'rather', 'than', 'prices', 'determine', 'consumer', 'welfare.', 'It', 'should', 'avoid', 'the', 'Franco-German', 'impulse', 'for', 'European...']","['A', 'more', 'assertive', 'Europe', 'stands', 'up', 'for', 'its', 'interests']",UP
558,2019-12-16,"['...rail', 'merger', 'between', 'Alstom', 'and', 'Siemens,', 'dealing', 'a', 'severe', 'blow', 'to', 'a', 'Franco-German', 'plan', 'to', 'create', 'a', 'European', 'behemoth', 'to...']","['Margrethe', 'Vestager', 'examines', 'curbs', 'on', 'non-EU', 'state-backed', 'companies']",UP
559,2019-12-16,"['...aid', 'of', '€2.5bn', 'for', 'a', 'German', 'bank', 'is', 'acceptable!', 'No', 'wonder', 'the', 'British', 'people', 'want', 'to', 'leave.', 'Rodney', 'Atkinson...']","['Letter:', 'Business', 'tax', 'relief', 'did', 'not', 'go', 'far', 'enough']",UP
560,2019-12-13,"['...biggest', 'overseas', 'acquisitions.', 'In', '2010,', 'Zhejiang', 'Geely', 'bought', 'Volvo', 'Cars.', 'A', 'senior', 'Swedish', 'executive', 'warned', 'that', 'China...']","['Publisher’s', 'detention', 'puts', 'Sweden', 'at', 'odds', 'with', 'China']",UP
561,2019-12-13,"['...will', 'assemble', 'the', 'model.', 'Analysts', 'expect', 'the', 'business,', 'which', 'produced', 'around', '6,400', 'cars', 'last', 'year,', 'to', 'sell', '2,000', 'DBX...']","['Aston', 'Martin', 'in', 'talks', 'to', 'raise', 'equity', 'capital']",UP
562,2019-12-13,"['...strip', 'out', 'volatile', 'items', 'like', 'autos,', 'petrol', 'and', 'building', 'materials,', 'rose', 'just', '0.1', 'per', 'cent,', 'falling', 'shy', 'of', 'economists...']","['US', 'retail', 'sales', 'miss', 'the', 'mark', 'in', 'November']",UP
563,2019-12-13,"['....', 'Banks', 'also', 'rallied', 'hard,', 'including', 'an', '18', 'per', 'cent', 'gain', 'for', 'Virgin', 'Money.', 'Firstgroup,', 'the', 'transport', 'operator,', 'rose...']","['Relief', 'rally', 'boosts', 'sterling', 'and', 'former', 'Labour', 'nationalisation', 'targets']",UP
564,2019-12-13,"['...is', 'stepping', 'down', 'as', 'chairman', 'of', 'Stagecoach,', 'the', 'UK', 'transport', 'group', 'he', 'co-founded.', 'He', 'was', 'once', 'as', 'famous', 'for', 'championing...']","['Best', 'of', 'Lex:', 'your', 'weekly', 'round-up']",UP
565,2019-12-13,"['...again', 'in', 'the', 'UK.”', 'Private', 'equity', 'groups', 'will', 'be', 'most', 'interested', 'in', 'UK', 'transport,', 'infrastructure', 'and', 'healthcare', 'companies...']","['UK', 'business', 'leaders', 'promise', 'investment', 'if', 'Boris', 'Johnson', 'brings', 'stability']",UP
566,2019-12-13,"['...campaigners', 'affix', 'themselves', 'to', 'some', 'transport', 'fixture', 'in', 'order', 'to', 'draw', 'attention', 'to', 'their', 'cause.', 'After', 'an', 'early', 'burst', 'of...']","['You', 'win', 'some,', 'you', 'glue', 'some:', 'how', 'Extinction', 'Rebellion', 'got', 'stuck']",UP
567,2019-12-13,"['....', 'Mr', 'Corbyn,', 'once', 'hailed', 'as', 'the', 'messiah,', 'gave', 'a', 'speech', 'which', 'was', 'about', 'as', 'apologetic', 'as', 'a', 'striking', 'French', 'transport', 'worker...']","['Corbyn', 'goes', 'bust', 'as', 'Britain', 'demands', 'a', 'Brexit', 'break']",UP
568,2019-12-13,"['...transport', 'outside', 'London.', 'Allan', 'Bailey,', 'a', 'retired', 'miner', 'and', 'independent', 'councillor,', 'said:', '“Skinner', 'is', 'a', 'coward.', 'The', 'least...']","['‘Beast', 'of', 'Bolsover’', 'Dennis', 'Skinner', 'loses', 'seat', 'after', '49', 'years']",UP
569,2019-12-13,"['...extending', 'far', 'beyond', 'trade,', 'encompassing', '“education,', 'transport,', 'fisheries,', 'many', 'many', 'other', 'fields”.', '“It', 'is', 'in', 'our', 'common...']","['EU', 'leaders', 'warn', 'UK', 'over', '‘level', 'playing', 'field’', 'demands']",UP
570,2019-12-13,"['Qantas', 'Airways', 'has', 'selected', 'the', 'Airbus', 'A350-1000', 'as', 'the', 'preferred', 'aircraft', 'for', 'the', 'world’s', 'longest', 'direct', 'flights...']","['Australia’s', 'Qantas', 'chooses', 'Airbus', 'over', 'Boeing', 'for', 'longest', 'routes']",UP
571,2019-12-13,"['...banks', 'to', 'set', 'up', 'special', 'purpose', 'vehicles', 'that', 'would', 'issue', 'bonds', 'for', 'sale', 'to', 'specialist', 'investors.', 'In', 'these', 'securitisation...']","['Greek', 'parliament', 'approves', 'bank', 'loans', 'restructuring', 'plan']",UP
572,2019-12-13,"['...banks', 'investing', 'in', 'hedge', 'funds', 'and', 'private', 'equity', 'vehicles.', 'Banking', 'industry', 'advocates', 'argue', 'the', 'difficulty', 'defining...']","['Battle', 'over', 'Volcker’s', 'rule', 'outlives', 'its', 'creator']",UP
573,2019-12-13,"['Angela', 'Merkel', 'could', 'face', 'a', 'damaging', 'setback', 'in', 'the', 'German', 'parliament', 'after', 'lawmakers', 'from', 'the', 'country’s', 'two', 'governing...']","['Merkel', 'under', 'pressure', 'over', 'Huawei’s', 'role', 'in', 'German', '5G', 'rollout']",UP
574,2019-12-13,"['....', '“Otherwise,', 'the', 'EU', 'would', 'be', 'accepting', 'dumping', 'at', 'its', 'borders.”', 'Angela', 'Merkel,', 'German', 'chancellor,', 'said', 'that', 'Britain...']","['Boris', 'Johnson', 'calls', 'for', '‘healing’', 'after', 'crushing', 'UK', 'election', 'victory']",UP
575,2019-12-13,"['...safe', 'pockets', 'of', 'the', 'global', 'bond', 'markets', 'across', 'the', 'board.', 'German', 'government', 'bonds,', 'for', 'example,', 'have', 'dipped', 'in', 'line', 'with', 'a...']","['UK', 'markets', 'rush', 'higher', 'on', 'emphatic', 'Tory', 'election', 'win']",UP
576,2019-12-13,"['...Hero.The', 'price', 'and', 'timing', 'are', 'great', 'for', 'Mr', 'Kim.', 'Less', 'so', 'for', 'the', 'German', 'company.Delivery', 'Hero', 'already', 'operates', 'Woowa’s...']","['Delivery', 'Hero/Woowa:', 'gastro', 'noughts']",UP
577,2019-12-13,"['...exaggerated', 'at', 'the', 'expense', 'of', 'a', 'clear', 'road', 'to', 'Brussels', 'and', 'Denmark.', 'In', '1984', 'German', 'historian', 'Alexander', 'Demandt...']","['Escape', 'from', 'Rome', '—', 'why', 'the', 'Roman', 'empire’s', 'fall', 'was', 'Europe’s', 'gain']",UP
578,2019-12-13,"['...2003.', 'She', 'writes', 'here', 'in', 'German:', 'translated,', 'with', 'unflagging', 'zest', 'and', 'ingenuity', 'over', 'an', 'array', 'of', 'voices', 'and', 'styles,', 'by...']","['The', 'Eighth', 'Life', '(For', 'Brilka)', '—', 'an', 'epic', 'Georgian', 'feast']",UP
579,2019-12-13,"['...“misstep', 'on', 'Brexit”.', 'Conservative', 'German', 'daily', 'FAZ', '—', 'once', 'a', 'scourge', 'of', 'Mario', 'Draghi', '—', 'welcomed', 'Ms', 'Lagarde’s', '“smile”', 'and...']","['Climate', 'contortions', 'at', 'EU', 'leaders’', 'summit']",UP
580,2019-12-13,"['...Johnson', 'following', 'his', 'election', 'win.', 'The', 'French', 'president', 'and', 'German', 'chancellor', 'Angela', 'Merkel', 'were', 'among', 'leaders', 'to...']","['EU', 'leaders', 'warn', 'UK', 'over', '‘level', 'playing', 'field’', 'demands']",UP
581,2019-12-13,"['...individual', 'shareholder', 'among', 'Delivery', 'Hero', 'management.', 'The', 'investment', 'intensifies', 'the', 'rivalry', 'between', 'the', 'German', 'group...']","['Delivery', 'Hero', 'expands', 'Asia', 'footprint', 'with', '$4bn', 'South', 'Korea', 'deal']",UP
582,2019-12-13,"['...privately', 'held', 'JAB', 'Holding', 'to', 'advise', 'the', 'acquisitive', 'German', 'investment', 'group', 'on', 'its', 'expanding', 'consumer', 'portfolio.', 'More...']","['Nestlé’s', 'game', 'of', 'cones']",UP
583,2019-12-13,"['...places', 'a', 'contemporary', 'town', 'by', 'a', 'lake', 'in', 'the', 'distance:', 'this', 'rape', 'is', 'happening', 'now.', 'A', 'few', 'years', 'later,', 'another', 'German...']","['The', 'Renaissance', 'of', 'Etching:', 'a', 'decisive', 'moment', 'in', 'the', 'history', 'of', 'art']",UP
584,2019-12-13,"['...JAB', 'Holding', 'to', 'advise', 'the', 'acquisitive', 'German', 'investment', 'group', 'on', 'its', 'expanding', 'consumer', 'portfolio.', 'Mr', 'Leyva', 'will', 'join', 'as...']","['Mexico’s', 'Grupo', 'Lala', 'chief', 'to', 'join', 'JAB', 'beverages', 'arm']",UP
585,2019-12-12,"['A', 'thin', 'trickle', 'of', 'Algerians', 'cast', 'ballots', 'in', 'the', 'country’s', 'presidential', 'election', 'on', 'Thursday', 'as', 'police', 'cars', 'filled', 'the...']","['Algerians', 'in', 'capital', 'snub', 'first', 'election', 'since', 'fall', 'of', 'Bouteflika']",DOWN
586,2019-12-12,"['...supply', 'crunch.', 'The', 'metal,', 'which', 'is', 'used', 'to', 'reduce', 'harmful', 'emissions', 'in', 'cars', 'with', 'petrol', 'engines,', 'rose', '$20', 'to...']","['Palladium', 'hits', 'record', 'high', 'amid', 'South', 'Africa', 'power', 'cuts']",DOWN
587,2019-12-12,"['...a', 'post-Brexit', 'trade', 'deal.', 'UK', 'exports', 'of', 'cars', 'to', 'the', 'US', 'hit', 'a', 'record', 'in', 'October,', 'while', 'exports', 'of', 'medical', 'products', 'have...']","['WTO’s', 'uncertain', 'future:', 'invasion', 'of', 'the', 'appellate', 'body', 'snatchers']",DOWN
588,2019-12-12,"['...machinery', 'and', 'cars,', 'according', 'to', 'separate', 'Eurostat', 'data.', 'Forward-looking', 'sentiment', 'indicators', 'suggest', 'that', 'the', 'eurozone’s...']","['Eurozone', 'industrial', 'production', 'shrinks', 'as', 'downturn', 'persists']",DOWN
589,2019-12-12,"['...supply', 'crunch.', 'The', 'metal,', 'which', 'is', 'used', 'to', 'reduce', 'harmful', 'emissions', 'in', 'cars', 'with', 'petrol', 'engines,', 'rose', '$20', 'to...']","['Palladium', 'hits', 'record', 'high', 'amid', 'South', 'Africa', 'power', 'cuts']",DOWN
590,2019-12-12,"['...Opec', 'crisis', 'sent', 'petrol', 'prices', 'soaring,', 'the', 'average', 'US', 'car', 'managed', '15', 'miles', 'to', 'the', 'gallon;', 'today', 'that', 'figure', 'is', '25', '(and...']","['Investment', 'does', 'not', 'have', 'to', 'ruin', 'the', 'planet']",DOWN
591,2019-12-12,"['The', 'US', 'aviation', 'regulator', 'has', 'accused', 'Boeing', 'of', 'pushing', 'it', 'to', 'recertify', 'the', '737', 'Max', 'jet', 'more', 'quickly', 'than', 'it', 'would', 'like...']","['Boeing', '‘unrealistic’', 'over', 'timing', 'of', '737', 'Max', 'return', '—', 'FAA']",DOWN
592,2019-12-12,"['Forget', 'RASM,', 'CASM,', 'TRASM', 'and', 'the', 'dizzying', 'alphabet', 'soup', 'of', 'metrics', 'used', 'to', 'gauge', 'airline', 'stocks.', 'When', 'it', 'comes', 'to', 'Delta...']","['Delta', 'Air', 'Lines:', 'plastic', 'fantastic']",DOWN
593,2019-12-12,"['Wizz', 'Air', 'plans', 'to', 'set', 'up', 'a', 'low-cost', 'airline', 'in', 'Abu', 'Dhabi', 'next', 'year', 'to', 'tap', 'into', 'growth', 'markets', 'across', 'the', 'Middle', 'East...']","['Wizz', 'Air', 'to', 'set', 'up', 'low-cost', 'airline', 'in', 'Abu', 'Dhabi']",DOWN
594,2019-12-12,"['...sublime.', 'Sadly,', 'frozen', 'treats', 'are', 'fattening', 'and', 'tricky', 'to', 'transport.', 'Nestlé', 'is', 'edging', 'nervously', 'away', 'from', 'the...']","['Nestle/Froneri:', 'ice,', 'ice', 'baby']",DOWN
595,2019-12-12,"['...clean', 'energy,', 'industry,', 'patterns', 'of', 'production', 'and', 'consumption,', 'large-scale', 'infrastructure,', 'transport,', 'food', 'and', 'farming...']","['Europe', 'leads', 'the', 'world', 'with', 'its', 'climate', 'mission']",DOWN
596,2019-12-12,"['Delta', 'Air', 'Lines', 'expects', 'to', 'fly', 'through', 'the', '“headwinds”', 'of', 'US', 'election', 'uncertainty', 'and', 'the', 'return', 'of', 'Boeing’s', '737', 'Max...']","['Delta', 'sees', 'revenue', 'growth', 'continuing', 'next', 'year']",DOWN
597,2019-12-12,"['...debuted', 'the', 'world’s', 'first', 'carrier', 'to', 'transport', 'hydrogen,', 'a', 'promising', 'fuel', 'when', 'it', 'comes', 'to', 'reducing', 'carbon', 'emissions,', 'with...']","['WTO’s', 'uncertain', 'future:', 'invasion', 'of', 'the', 'appellate', 'body', 'snatchers']",DOWN
598,2019-12-12,"['...crippling', 'the', 'country’s', 'transport', 'infrastructure', 'and', 'other', 'sectors.', '“We', 'are', 'proposing', 'a', 'new', 'pact', 'between', 'generations,”', 'he...']","['Eastern', 'EU', 'governments', 'demand', 'price', 'for', 'climate', 'neutrality']",DOWN
599,2019-12-12,"['...London.', 'The', 'metal', 'is', 'used', 'in', 'catalyic', 'converters', '-', 'in', 'larger', 'volumes', 'for', 'hybrid', 'vehicles', '-', 'which', 'criminal', 'gangs', 'have', 'been...']","['Palladium', 'hits', 'record', 'high', 'amid', 'South', 'Africa', 'power', 'cuts']",DOWN
600,2019-12-12,"['...years', 'because', 'the', 'German', 'glue', 'and', 'detergent', 'maker', 'faced', 'an', '“uncertain', 'industrial', 'environment”', 'and', 'higher', 'marketing', 'and...']","['Henkel', 'warns', 'on', 'margins', 'outlook', 'for', 'fourth', 'time', 'this', 'year']",DOWN
601,2019-12-12,"['...German', 'foreign', 'minister,', 'said', 'on', 'Thursday.', 'Nord', 'Stream', '2', 'is', 'an', 'underwater', 'gas', 'pipeline', 'from', 'Russia', 'to', 'Germany...']","['Germany', 'hits', 'back', 'at', 'US', 'pipeline', 'sanction', 'threat']",DOWN
602,2019-12-12,"['Industrial', 'production', 'in', 'the', 'eurozone', 'contracted', 'in', 'October,', 'dragged', 'lower', 'by', 'a', 'steepening', 'downturn', 'in', 'Germany', 'and', 'Italy...']","['Eurozone', 'industrial', 'production', 'shrinks', 'as', 'downturn', 'persists']",DOWN
603,2019-12-12,"['Russia', 'has', 'ordered', 'the', 'expulsion', 'of', 'two', 'German', 'diplomats', 'in', 'a', 'tit-for-tat', 'response', 'over', 'an', 'assassination', 'in', 'Berlin...']","['Russia', 'expels', 'two', 'German', 'diplomats', 'as', 'rift', 'over', 'murder', 'grows']",DOWN
604,2019-12-12,"['...in', 'the', 'German', 'payments', 'company', 'Wirecard,', 'funded', 'a', 'surveillance', 'operation', 'in', 'London', 'that', 'targeted', 'a', 'string', 'of', 'investors...']","['The', 'tale', 'of', 'a', 'Libyan', 'spy,', 'Wirecard', 'and', 'hedge', 'funds']",DOWN
605,2019-12-05,"['...hundreds', 'of', 'millions', 'of', 'dollars', 'to', 'fund', 'their', '“cash-rich,', 'fast', 'cars”', 'lifestyle.', 'Investigators', 'had', 'identified', 'online...']","['Russians', 'charged', 'over', 'global', 'bank', 'internet', 'fraud']",DOWN
606,2019-12-05,"['...the', 'Serengeti,', 'and', 'work', 'with', 'Waymo', 'on', 'training', 'more', 'capable', 'self-driving', 'cars.', '“Over', 'the', 'past', 'year,', 'we’ve', '.', '.', '.', 'been...']","['DeepMind', 'co-founder', 'leaves', 'for', 'policy', 'role', 'at', 'Google']",DOWN
607,2019-12-05,"['...recall', '5,000', 'cars', 'in', 'June', 'and,', 'in', 'October,', 'its', 'chief', 'financial', 'officer', 'resigned', 'after', 'the', 'company', 'cancelled,', 'and', 'then...']","['Nio', 'is', 'nuts,', 'where’s', 'the', 'cash?']",DOWN
608,2019-12-05,"['...had', 'spread', 'across', 'industries', 'including', 'ride-hailing', 'and', 'driverless', 'cars', 'to', 'artificial', 'intelligence', 'and', 'voice', 'recognition...']","['Inside', 'the', 'deal', 'between', 'the', 'Kremlin', 'and', 'Russia’s', 'top', 'search', 'engine']",DOWN
609,2019-12-05,"['...freeway.', 'Yet', 'the', 'biggest', 'automotive', 'problem', 'for', 'the', 'environment', 'is', 'not', 'cars', 'zooming', 'along', 'the', 'interstate,', 'but...']","['Share', 'your', 'car', 'to', 'make', 'it', 'go', 'further']",DOWN
610,2019-12-05,"['...be', 'compact', 'and', 'reliant', 'on', 'efficient', 'public', 'transport', 'rather', 'than', 'cars;', 'they', 'can', 'be', 'walkable', 'and', 'cyclable;', 'and,', 'thanks', 'to...']","['There’s', 'nothing', 'new', 'about', 'tomorrow’s', 'city']",DOWN
611,2019-12-05,"['...UK', 'energy', 'provider', 'British', 'Gas,', 'charging', 'an', 'electric', 'car', 'for', 'a', '100-mile', 'journey', 'costs', '£4,', 'compared', 'with', '£14', 'for', 'petrol...']","['Share', 'your', 'car', 'to', 'make', 'it', 'go', 'further']",DOWN
612,2019-12-05,"['...national', 'strike', 'on', 'Thursday,', 'disrupting', 'transport', 'and', 'posing', 'the', 'biggest', 'challenge', 'to', 'President', 'Emmanuel', 'Macron', 'since', 'the...']","['French', 'workers', 'take', 'to', 'streets', 'to', 'protest', 'against', 'pension', 'reform']",DOWN
613,2019-12-05,"['United', 'Airlines', 'on', 'Thursday', 'said', 'Oscar', 'Munoz', 'will', 'step', 'down', 'as', 'chief', 'executive', 'next', 'year,', 'hand', 'the', 'top', 'job', 'to', 'the', 'US...']","['United', 'says', 'Scott', 'Kirby', 'to', 'succeed', 'Munoz', 'as', 'chief', 'executive']",DOWN
614,2019-12-05,"['Hong', 'Kong', 'Airlines', 'had', 'high', 'hopes', 'for', 'growth', 'when', 'it', 'appointed', 'Jackie', 'Chan', 'as', 'brand', 'ambassador', 'two', 'years', 'ago.', 'Its', 'owner...']","['HK', 'Airlines/HNA:', 'chop,', 'chop']",DOWN
615,2019-12-05,"['...scanners', 'in', 'transport', 'hubs,', 'schools,', 'shopping', 'centres', 'and', 'residential', 'compounds.', 'But', 'while', '60-70', 'per', 'cent', 'of...']","['China', 'survey', 'shows', 'high', 'concern', 'over', 'facial', 'recognition', 'abuse']",DOWN
616,2019-12-05,"['President', 'Cyril', 'Ramaphosa’s', 'battle', 'to', 'salvage', 'South', 'Africa’s', 'troubled', 'state-owned', 'enterprises', 'reached', 'a', 'turning', 'point', 'on...']","['South', 'African', 'Airways', 'to', 'be', 'placed', 'in', 'bankruptcy', 'protection']",DOWN
617,2019-12-05,"['...wants', 'to', 'create', 'a', 'platform', 'for', 'travellers', 'to', 'book', 'everything', 'from', 'transport', 'to', 'accommodation', 'to', 'days', 'out.', 'But', 'so', 'does...']","['Expedia:', 'trip', 'over']",DOWN
